_id,sale_id,invoice_id,invoice_number,product_id,customer_id,employee_id,qty,total,date
69c90a06c97dfe51444594de,s20396,INV6759,INV3783649992,P386,c411,emp99,5,190020,2025-11-29
69c90a06c97dfe51444594df,s20397,INV6759,INV3783649992,P438,c411,emp99,3,5055,2025-11-29
69c90a06c97dfe51444594e0,s20398,INV6760,INV4104963578,P243,c158,emp30,5,155550,2026-01-30
69c90a06c97dfe51444594e1,s20399,INV6760,INV4104963578,P18,c158,emp30,2,77186,2026-01-30
69c90a06c97dfe51444594e2,s20400,INV6761,INV7411972335,P449,c289,emp95,5,186865,2025-12-24
69c90a06c97dfe51444594e3,s20401,INV6761,INV7411972335,P401,c289,emp95,1,33523,2025-12-24
69c90a06c97dfe51444594e4,s20402,INV6761,INV7411972335,P266,c289,emp95,5,213880,2025-12-24
69c90a06c97dfe51444594e5,s20403,INV6761,INV7411972335,P11,c289,emp95,1,26771,2025-12-24
69c90a06c97dfe51444594e6,s20404,INV6762,INV2904656835,P287,c19,emp95,3,139992,2026-02-18
69c90a06c97dfe51444594e7,s20405,INV6762,INV2904656835,P208,c19,emp95,4,6716,2026-02-18
69c90a06c97dfe51444594e8,s20406,INV6763,INV7920873515,P369,c403,emp43,5,94510,2025-08-28
69c90a06c97dfe51444594e9,s20407,INV6763,INV7920873515,P46,c403,emp43,1,40550,2025-08-28
69c90a06c97dfe51444594ea,s20408,INV6763,INV7920873515,P99,c403,emp43,1,43257,2025-08-28
69c90a06c97dfe51444594eb,s20409,INV6763,INV7920873515,P442,c403,emp43,1,4861,2025-08-28
69c90a06c97dfe51444594ec,s20410,INV6764,INV4484399758,P28,c259,emp61,1,47275,2025-10-04
69c90a06c97dfe51444594ed,s20411,INV6764,INV4484399758,P8,c259,emp61,1,4097,2025-10-04
69c90a06c97dfe51444594ee,s20412,INV6764,INV4484399758,P372,c259,emp61,4,155080,2025-10-04
69c90a06c97dfe51444594ef,s20413,INV6764,INV4484399758,P457,c259,emp61,3,83544,2025-10-04
69c90a06c97dfe51444594f0,s20414,INV6764,INV4484399758,P6,c259,emp61,3,87615,2025-10-04
69c90a06c97dfe51444594f1,s20415,INV6765,INV3245054013,P359,c395,emp54,3,56790,2025-04-13
69c90a06c97dfe51444594f2,s20416,INV6765,INV3245054013,P244,c395,emp54,2,54224,2025-04-13
69c90a06c97dfe51444594f3,s20417,INV6765,INV3245054013,P376,c395,emp54,3,64539,2025-04-13
69c90a06c97dfe51444594f4,s20418,INV6765,INV3245054013,P110,c395,emp54,5,108330,2025-04-13
69c90a06c97dfe51444594f5,s20419,INV6765,INV3245054013,P115,c395,emp54,2,8810,2025-04-13
69c90a06c97dfe51444594f6,s20420,INV6766,INV4301291514,P36,c29,emp94,3,140208,2026-01-25
69c90a06c97dfe51444594f7,s20421,INV6766,INV4301291514,P66,c29,emp94,1,13125,2026-01-25
69c90a06c97dfe51444594f8,s20422,INV6766,INV4301291514,P311,c29,emp94,4,160644,2026-01-25
69c90a06c97dfe51444594f9,s20423,INV6767,INV9679405579,P23,c497,emp40,4,173824,2026-01-07
69c90a06c97dfe51444594fa,s20424,INV6767,INV9679405579,P305,c497,emp40,5,103110,2026-01-07
69c90a06c97dfe51444594fb,s20425,INV6767,INV9679405579,P448,c497,emp40,1,37589,2026-01-07
69c90a06c97dfe51444594fc,s20426,INV6767,INV9679405579,P415,c497,emp40,2,85406,2026-01-07
69c90a06c97dfe51444594fd,s20427,INV6767,INV9679405579,P377,c497,emp40,2,97820,2026-01-07
69c90a06c97dfe51444594fe,s20428,INV6768,INV1183952406,P390,c172,emp100,3,23379,2025-10-19
69c90a06c97dfe51444594ff,s20429,INV6768,INV1183952406,P416,c172,emp100,4,75972,2025-10-19
69c90a06c97dfe5144459500,s20430,INV6768,INV1183952406,P308,c172,emp100,3,1497,2025-10-19
69c90a06c97dfe5144459501,s20431,INV6768,INV1183952406,P371,c172,emp100,2,34418,2025-10-19
69c90a06c97dfe5144459502,s20432,INV6768,INV1183952406,P125,c172,emp100,5,94665,2025-10-19
69c90a06c97dfe5144459503,s20433,INV6769,INV7480262073,P382,c380,emp55,4,66460,2025-01-04
69c90a06c97dfe5144459504,s20434,INV6769,INV7480262073,P239,c380,emp55,1,10436,2025-01-04
69c90a06c97dfe5144459505,s20435,INV6769,INV7480262073,P235,c380,emp55,1,12243,2025-01-04
69c90a06c97dfe5144459506,s20436,INV6769,INV7480262073,P263,c380,emp55,2,95680,2025-01-04
69c90a06c97dfe5144459507,s20437,INV6770,INV7384430695,P333,c232,emp80,3,74160,2025-01-28
69c90a06c97dfe5144459508,s20438,INV6770,INV7384430695,P362,c232,emp80,4,27336,2025-01-28
69c90a06c97dfe5144459509,s20439,INV6770,INV7384430695,P234,c232,emp80,3,94416,2025-01-28
69c90a06c97dfe514445950a,s20440,INV6771,INV7294116287,P63,c45,emp59,4,182452,2025-02-03
69c90a06c97dfe514445950b,s20441,INV6771,INV7294116287,P8,c45,emp59,3,119958,2025-02-03
69c90a06c97dfe514445950c,s20442,INV6771,INV7294116287,P456,c45,emp59,4,125084,2025-02-03
69c90a06c97dfe514445950d,s20443,INV6772,INV6112979661,P56,c270,emp26,3,46428,2025-05-31
69c90a06c97dfe514445950e,s20444,INV6772,INV6112979661,P163,c270,emp26,1,11238,2025-05-31
69c90a06c97dfe514445950f,s20445,INV6772,INV6112979661,P48,c270,emp26,1,1672,2025-05-31
69c90a06c97dfe5144459510,s20446,INV6772,INV6112979661,P323,c270,emp26,4,188624,2025-05-31
69c90a06c97dfe5144459511,s20447,INV6773,INV5132027935,P317,c352,emp47,1,12880,2025-12-23
69c90a06c97dfe5144459512,s20448,INV6773,INV5132027935,P67,c352,emp47,3,47577,2025-12-23
69c90a06c97dfe5144459513,s20449,INV6773,INV5132027935,P416,c352,emp47,5,104395,2025-12-23
69c90a06c97dfe5144459514,s20450,INV6774,INV2747680598,P302,c221,emp2,3,122523,2026-02-17
69c90a06c97dfe5144459515,s20451,INV6774,INV2747680598,P279,c221,emp2,1,18018,2026-02-17
69c90a06c97dfe5144459516,s20452,INV6774,INV2747680598,P259,c221,emp2,4,181180,2026-02-17
69c90a06c97dfe5144459517,s20453,INV6774,INV2747680598,P35,c221,emp2,5,135915,2026-02-17
69c90a06c97dfe5144459518,s20454,INV6774,INV2747680598,P27,c221,emp2,4,60756,2026-02-17
69c90a06c97dfe5144459519,s20455,INV6775,INV9494494823,P379,c441,emp90,3,40986,2025-12-06
69c90a06c97dfe514445951a,s20456,INV6775,INV9494494823,P261,c441,emp90,5,224455,2025-12-06
69c90a06c97dfe514445951b,s20457,INV6775,INV9494494823,P61,c441,emp90,1,33052,2025-12-06
69c90a06c97dfe514445951c,s20458,INV6775,INV9494494823,P208,c441,emp90,3,96900,2025-12-06
69c90a06c97dfe514445951d,s20459,INV6776,INV6617825021,P103,c248,emp33,3,58932,2025-08-29
69c90a06c97dfe514445951e,s20460,INV6776,INV6617825021,P170,c248,emp33,2,32582,2025-08-29
69c90a06c97dfe514445951f,s20461,INV6777,INV7388579870,P251,c278,emp88,5,150320,2025-07-24
69c90a06c97dfe5144459520,s20462,INV6777,INV7388579870,P158,c278,emp88,3,13308,2025-07-24
69c90a06c97dfe5144459521,s20463,INV6777,INV7388579870,P456,c278,emp88,3,23019,2025-07-24
69c90a06c97dfe5144459522,s20464,INV6777,INV7388579870,P255,c278,emp88,3,68496,2025-07-24
69c90a06c97dfe5144459523,s20465,INV6778,INV8158202414,P15,c494,emp17,2,89128,2025-04-06
69c90a06c97dfe5144459524,s20466,INV6778,INV8158202414,P246,c494,emp17,1,45899,2025-04-06
69c90a06c97dfe5144459525,s20467,INV6778,INV8158202414,P101,c494,emp17,5,240365,2025-04-06
69c90a06c97dfe5144459526,s20468,INV6779,INV9545750722,P205,c415,emp81,4,75072,2025-08-28
69c90a06c97dfe5144459527,s20469,INV6779,INV9545750722,P69,c415,emp81,3,30624,2025-08-28
69c90a06c97dfe5144459528,s20470,INV6779,INV9545750722,P347,c415,emp81,3,106413,2025-08-28
69c90a06c97dfe5144459529,s20471,INV6779,INV9545750722,P494,c415,emp81,4,188476,2025-08-28
69c90a06c97dfe514445952a,s20472,INV6780,INV4745821393,P313,c3,emp2,2,10102,2025-10-24
69c90a06c97dfe514445952b,s20473,INV6780,INV4745821393,P100,c3,emp2,1,47484,2025-10-24
69c90a06c97dfe514445952c,s20474,INV6780,INV4745821393,P227,c3,emp2,5,215770,2025-10-24
69c90a06c97dfe514445952d,s20475,INV6780,INV4745821393,P365,c3,emp2,3,17592,2025-10-24
69c90a06c97dfe514445952e,s20476,INV6780,INV4745821393,P109,c3,emp2,5,216540,2025-10-24
69c90a06c97dfe514445952f,s20477,INV6781,INV7441053129,P377,c158,emp73,5,132290,2025-10-16
69c90a06c97dfe5144459530,s20478,INV6781,INV7441053129,P349,c158,emp73,3,67707,2025-10-16
69c90a06c97dfe5144459531,s20479,INV6781,INV7441053129,P209,c158,emp73,2,70378,2025-10-16
69c90a06c97dfe5144459532,s20480,INV6781,INV7441053129,P234,c158,emp73,4,172384,2025-10-16
69c90a06c97dfe5144459533,s20481,INV6782,INV9786996407,P431,c324,emp41,2,5264,2026-01-21
69c90a06c97dfe5144459534,s20482,INV6782,INV9786996407,P207,c324,emp41,5,32200,2026-01-21
69c90a06c97dfe5144459535,s20483,INV6782,INV9786996407,P485,c324,emp41,3,49725,2026-01-21
69c90a06c97dfe5144459536,s20484,INV6782,INV9786996407,P437,c324,emp41,3,130425,2026-01-21
69c90a06c97dfe5144459537,s20485,INV6783,INV7772853361,P355,c73,emp40,1,45193,2025-06-09
69c90a06c97dfe5144459538,s20486,INV6783,INV7772853361,P412,c73,emp40,1,26262,2025-06-09
69c90a06c97dfe5144459539,s20487,INV6784,INV8282982531,P115,c334,emp69,2,94398,2025-08-30
69c90a06c97dfe514445953a,s20488,INV6784,INV8282982531,P495,c334,emp69,4,129148,2025-08-30
69c90a06c97dfe514445953b,s20489,INV6785,INV3614409787,P30,c480,emp32,5,141460,2025-08-25
69c90a06c97dfe514445953c,s20490,INV6785,INV3614409787,P39,c480,emp32,4,168684,2025-08-25
69c90a06c97dfe514445953d,s20491,INV6785,INV3614409787,P176,c480,emp32,2,61408,2025-08-25
69c90a06c97dfe514445953e,s20492,INV6785,INV3614409787,P119,c480,emp32,5,7985,2025-08-25
69c90a06c97dfe514445953f,s20493,INV6785,INV3614409787,P86,c480,emp32,4,74536,2025-08-25
69c90a06c97dfe5144459540,s20494,INV6786,INV1185961051,P265,c282,emp93,3,26139,2025-10-19
69c90a06c97dfe5144459541,s20495,INV6786,INV1185961051,P440,c282,emp93,2,82494,2025-10-19
69c90a06c97dfe5144459542,s20496,INV6787,INV8656718540,P366,c377,emp5,4,16116,2025-11-02
69c90a06c97dfe5144459543,s20497,INV6787,INV8656718540,P311,c377,emp5,3,123972,2025-11-02
69c90a06c97dfe5144459544,s20498,INV6788,INV1093218610,P188,c119,emp95,3,23898,2025-10-25
69c90a06c97dfe5144459545,s20499,INV6788,INV1093218610,P139,c119,emp95,4,52976,2025-10-25
69c90a06c97dfe5144459546,s20500,INV6788,INV1093218610,P167,c119,emp95,2,86862,2025-10-25
69c90a06c97dfe5144459547,s20501,INV6788,INV1093218610,P133,c119,emp95,1,15408,2025-10-25
69c90a06c97dfe5144459548,s20502,INV6788,INV1093218610,P321,c119,emp95,4,68988,2025-10-25
69c90a06c97dfe5144459549,s20503,INV6789,INV7291060812,P401,c396,emp77,5,239105,2025-03-20
69c90a06c97dfe514445954a,s20504,INV6789,INV7291060812,P279,c396,emp77,4,117724,2025-03-20
69c90a06c97dfe514445954b,s20505,INV6789,INV7291060812,P328,c396,emp77,2,89826,2025-03-20
69c90a06c97dfe514445954c,s20506,INV6789,INV7291060812,P100,c396,emp77,3,33891,2025-03-20
69c90a06c97dfe514445954d,s20507,INV6790,INV1689918711,P310,c150,emp86,2,1652,2025-02-17
69c90a06c97dfe514445954e,s20508,INV6790,INV1689918711,P324,c150,emp86,2,45700,2025-02-17
69c90a06c97dfe514445954f,s20509,INV6791,INV2854944093,P39,c232,emp86,5,172290,2025-08-13
69c90a06c97dfe5144459550,s20510,INV6791,INV2854944093,P226,c232,emp86,5,168145,2025-08-13
69c90a06c97dfe5144459551,s20511,INV6791,INV2854944093,P184,c232,emp86,5,244495,2025-08-13
69c90a06c97dfe5144459552,s20512,INV6792,INV9171322500,P243,c64,emp74,1,49079,2026-02-13
69c90a06c97dfe5144459553,s20513,INV6792,INV9171322500,P318,c64,emp74,3,104730,2026-02-13
69c90a06c97dfe5144459554,s20514,INV6792,INV9171322500,P97,c64,emp74,4,170676,2026-02-13
69c90a06c97dfe5144459555,s20515,INV6792,INV9171322500,P336,c64,emp74,5,88210,2026-02-13
69c90a06c97dfe5144459556,s20516,INV6792,INV9171322500,P212,c64,emp74,1,7338,2026-02-13
69c90a06c97dfe5144459557,s20517,INV6793,INV2046920007,P383,c354,emp68,1,9071,2025-12-02
69c90a06c97dfe5144459558,s20518,INV6793,INV2046920007,P51,c354,emp68,4,106144,2025-12-02
69c90a06c97dfe5144459559,s20519,INV6793,INV2046920007,P85,c354,emp68,1,29783,2025-12-02
69c90a06c97dfe514445955a,s20520,INV6794,INV6993602335,P371,c334,emp86,5,96040,2025-02-01
69c90a06c97dfe514445955b,s20521,INV6794,INV6993602335,P163,c334,emp86,2,62044,2025-02-01
69c90a06c97dfe514445955c,s20522,INV6794,INV6993602335,P156,c334,emp86,4,146336,2025-02-01
69c90a06c97dfe514445955d,s20523,INV6794,INV6993602335,P289,c334,emp86,3,141324,2025-02-01
69c90a06c97dfe514445955e,s20524,INV6794,INV6993602335,P386,c334,emp86,4,86160,2025-02-01
69c90a06c97dfe514445955f,s20525,INV6795,INV2052162682,P265,c335,emp63,1,45461,2025-07-06
69c90a06c97dfe5144459560,s20526,INV6795,INV2052162682,P289,c335,emp63,2,31488,2025-07-06
69c90a06c97dfe5144459561,s20527,INV6795,INV2052162682,P394,c335,emp63,5,62100,2025-07-06
69c90a06c97dfe5144459562,s20528,INV6795,INV2052162682,P278,c335,emp63,5,160115,2025-07-06
69c90a06c97dfe5144459563,s20529,INV6796,INV2259459502,P70,c172,emp45,4,129596,2025-02-27
69c90a06c97dfe5144459564,s20530,INV6796,INV2259459502,P389,c172,emp45,4,184172,2025-02-27
69c90a06c97dfe5144459565,s20531,INV6796,INV2259459502,P493,c172,emp45,5,237525,2025-02-27
69c90a06c97dfe5144459566,s20532,INV6796,INV2259459502,P466,c172,emp45,4,33988,2025-02-27
69c90a06c97dfe5144459567,s20533,INV6796,INV2259459502,P50,c172,emp45,2,63832,2025-02-27
69c90a06c97dfe5144459568,s20534,INV6797,INV2952440631,P178,c12,emp62,2,37892,2025-07-26
69c90a06c97dfe5144459569,s20535,INV6797,INV2952440631,P492,c12,emp62,5,242645,2025-07-26
69c90a06c97dfe514445956a,s20536,INV6797,INV2952440631,P461,c12,emp62,5,232080,2025-07-26
69c90a06c97dfe514445956b,s20537,INV6798,INV4897250830,P265,c420,emp36,4,131316,2025-12-16
69c90a06c97dfe514445956c,s20538,INV6798,INV4897250830,P440,c420,emp36,4,182352,2025-12-16
69c90a06c97dfe514445956d,s20539,INV6799,INV8233918030,P178,c99,emp16,4,195324,2025-10-26
69c90a06c97dfe514445956e,s20540,INV6799,INV8233918030,P331,c99,emp16,4,179964,2025-10-26
69c90a06c97dfe514445956f,s20541,INV6800,INV7174015278,P273,c369,emp27,4,120776,2025-06-18
69c90a06c97dfe5144459570,s20542,INV6800,INV7174015278,P453,c369,emp27,3,141714,2025-06-18
69c90a06c97dfe5144459571,s20543,INV6800,INV7174015278,P333,c369,emp27,2,4226,2025-06-18
69c90a06c97dfe5144459572,s20544,INV6800,INV7174015278,P255,c369,emp27,1,12859,2025-06-18
69c90a06c97dfe5144459573,s20545,INV6801,INV2832549109,P161,c464,emp59,3,36285,2025-01-31
69c90a06c97dfe5144459574,s20546,INV6801,INV2832549109,P356,c464,emp59,2,59144,2025-01-31
69c90a06c97dfe5144459575,s20547,INV6801,INV2832549109,P357,c464,emp59,3,2742,2025-01-31
69c90a06c97dfe5144459576,s20548,INV6802,INV8847877032,P330,c450,emp48,5,205035,2025-03-16
69c90a06c97dfe5144459577,s20549,INV6802,INV8847877032,P404,c450,emp48,2,79122,2025-03-16
69c90a06c97dfe5144459578,s20550,INV6803,INV4340288564,P55,c292,emp48,1,39362,2025-02-04
69c90a06c97dfe5144459579,s20551,INV6803,INV4340288564,P63,c292,emp48,3,60726,2025-02-04
69c90a06c97dfe514445957a,s20552,INV6803,INV4340288564,P369,c292,emp48,5,190025,2025-02-04
69c90a06c97dfe514445957b,s20553,INV6803,INV4340288564,P478,c292,emp48,4,24888,2025-02-04
69c90a06c97dfe514445957c,s20554,INV6803,INV4340288564,P150,c292,emp48,5,126780,2025-02-04
69c90a06c97dfe514445957d,s20555,INV6804,INV2119374601,P188,c258,emp54,4,73664,2025-05-21
69c90a06c97dfe514445957e,s20556,INV6804,INV2119374601,P472,c258,emp54,4,89400,2025-05-21
69c90a06c97dfe514445957f,s20557,INV6805,INV5342180592,P363,c81,emp15,4,93968,2025-10-16
69c90a06c97dfe5144459580,s20558,INV6805,INV5342180592,P219,c81,emp15,3,119157,2025-10-16
69c90a06c97dfe5144459581,s20559,INV6805,INV5342180592,P487,c81,emp15,3,82209,2025-10-16
69c90a06c97dfe5144459582,s20560,INV6806,INV9785094452,P106,c444,emp14,3,122331,2026-01-19
69c90a06c97dfe5144459583,s20561,INV6806,INV9785094452,P61,c444,emp14,5,151110,2026-01-19
69c90a06c97dfe5144459584,s20562,INV6806,INV9785094452,P20,c444,emp14,2,19756,2026-01-19
69c90a06c97dfe5144459585,s20563,INV6806,INV9785094452,P176,c444,emp14,5,183685,2026-01-19
69c90a06c97dfe5144459586,s20564,INV6806,INV9785094452,P75,c444,emp14,2,38318,2026-01-19
69c90a06c97dfe5144459587,s20565,INV6807,INV9620706408,P437,c406,emp39,5,84755,2025-04-22
69c90a06c97dfe5144459588,s20566,INV6807,INV9620706408,P160,c406,emp39,3,132045,2025-04-22
69c90a06c97dfe5144459589,s20567,INV6807,INV9620706408,P317,c406,emp39,1,48005,2025-04-22
69c90a06c97dfe514445958a,s20568,INV6807,INV9620706408,P350,c406,emp39,2,10848,2025-04-22
69c90a06c97dfe514445958b,s20569,INV6807,INV9620706408,P165,c406,emp39,5,6275,2025-04-22
69c90a06c97dfe514445958c,s20570,INV6808,INV7760611510,P291,c438,emp12,2,67424,2025-10-31
69c90a06c97dfe514445958d,s20571,INV6808,INV7760611510,P256,c438,emp12,3,55977,2025-10-31
69c90a06c97dfe514445958e,s20572,INV6808,INV7760611510,P370,c438,emp12,1,27009,2025-10-31
69c90a06c97dfe514445958f,s20573,INV6809,INV3299158985,P263,c94,emp95,2,7860,2025-11-06
69c90a06c97dfe5144459590,s20574,INV6809,INV3299158985,P200,c94,emp95,2,25662,2025-11-06
69c90a06c97dfe5144459591,s20575,INV6809,INV3299158985,P498,c94,emp95,1,23842,2025-11-06
69c90a06c97dfe5144459592,s20576,INV6809,INV3299158985,P436,c94,emp95,5,148270,2025-11-06
69c90a06c97dfe5144459593,s20577,INV6810,INV5691464887,P251,c260,emp15,4,126220,2025-12-18
69c90a06c97dfe5144459594,s20578,INV6810,INV5691464887,P194,c260,emp15,3,56142,2025-12-18
69c90a06c97dfe5144459595,s20579,INV6811,INV3196087857,P428,c289,emp9,4,36576,2025-01-09
69c90a06c97dfe5144459596,s20580,INV6811,INV3196087857,P346,c289,emp9,4,29968,2025-01-09
69c90a06c97dfe5144459597,s20581,INV6811,INV3196087857,P79,c289,emp9,3,84378,2025-01-09
69c90a06c97dfe5144459598,s20582,INV6811,INV3196087857,P370,c289,emp9,4,99244,2025-01-09
69c90a06c97dfe5144459599,s20583,INV6812,INV4449051354,P228,c14,emp39,1,35668,2025-10-07
69c90a06c97dfe514445959a,s20584,INV6812,INV4449051354,P71,c14,emp39,1,41998,2025-10-07
69c90a06c97dfe514445959b,s20585,INV6812,INV4449051354,P294,c14,emp39,2,32560,2025-10-07
69c90a06c97dfe514445959c,s20586,INV6813,INV8065846056,P88,c196,emp41,2,31204,2025-07-14
69c90a06c97dfe514445959d,s20587,INV6813,INV8065846056,P357,c196,emp41,1,24109,2025-07-14
69c90a06c97dfe514445959e,s20588,INV6813,INV8065846056,P118,c196,emp41,3,102882,2025-07-14
69c90a06c97dfe514445959f,s20589,INV6813,INV8065846056,P402,c196,emp41,3,129429,2025-07-14
69c90a06c97dfe51444595a0,s20590,INV6813,INV8065846056,P119,c196,emp41,3,132861,2025-07-14
69c90a06c97dfe51444595a1,s20591,INV6814,INV7899741008,P372,c170,emp61,5,123915,2025-02-23
69c90a06c97dfe51444595a2,s20592,INV6814,INV7899741008,P392,c170,emp61,1,33089,2025-02-23
69c90a06c97dfe51444595a3,s20593,INV6814,INV7899741008,P248,c170,emp61,3,51129,2025-02-23
69c90a06c97dfe51444595a4,s20594,INV6815,INV2760659753,P142,c132,emp61,2,10130,2025-09-30
69c90a06c97dfe51444595a5,s20595,INV6815,INV2760659753,P41,c132,emp61,5,63785,2025-09-30
69c90a06c97dfe51444595a6,s20596,INV6815,INV2760659753,P381,c132,emp61,1,2615,2025-09-30
69c90a06c97dfe51444595a7,s20597,INV6816,INV3627544171,P112,c227,emp59,5,167530,2026-02-06
69c90a06c97dfe51444595a8,s20598,INV6816,INV3627544171,P3,c227,emp59,4,40240,2026-02-06
69c90a06c97dfe51444595a9,s20599,INV6817,INV5668074906,P245,c339,emp43,2,9286,2025-01-02
69c90a06c97dfe51444595aa,s20600,INV6817,INV5668074906,P36,c339,emp43,4,189228,2025-01-02
69c90a06c97dfe51444595ab,s20601,INV6817,INV5668074906,P25,c339,emp43,5,148135,2025-01-02
69c90a06c97dfe51444595ac,s20602,INV6818,INV8074341675,P135,c151,emp12,5,31950,2025-06-30
69c90a06c97dfe51444595ad,s20603,INV6818,INV8074341675,P226,c151,emp12,3,63300,2025-06-30
69c90a06c97dfe51444595ae,s20604,INV6818,INV8074341675,P44,c151,emp12,1,789,2025-06-30
69c90a06c97dfe51444595af,s20605,INV6819,INV3360953559,P311,c139,emp82,5,137585,2025-04-30
69c90a06c97dfe51444595b0,s20606,INV6819,INV3360953559,P119,c139,emp82,3,81963,2025-04-30
69c90a06c97dfe51444595b1,s20607,INV6819,INV3360953559,P19,c139,emp82,1,7698,2025-04-30
69c90a06c97dfe51444595b2,s20608,INV6820,INV5253658929,P423,c135,emp58,4,184848,2025-07-10
69c90a06c97dfe51444595b3,s20609,INV6820,INV5253658929,P54,c135,emp58,3,89466,2025-07-10
69c90a06c97dfe51444595b4,s20610,INV6820,INV5253658929,P284,c135,emp58,5,8295,2025-07-10
69c90a06c97dfe51444595b5,s20611,INV6821,INV2785991020,P351,c280,emp88,2,7212,2025-01-08
69c90a06c97dfe51444595b6,s20612,INV6821,INV2785991020,P50,c280,emp88,5,230665,2025-01-08
69c90a06c97dfe51444595b7,s20613,INV6821,INV2785991020,P370,c280,emp88,2,97748,2025-01-08
69c90a06c97dfe51444595b8,s20614,INV6822,INV5664702660,P59,c92,emp29,1,17847,2025-02-04
69c90a06c97dfe51444595b9,s20615,INV6822,INV5664702660,P30,c92,emp29,5,61675,2025-02-04
69c90a06c97dfe51444595ba,s20616,INV6822,INV5664702660,P279,c92,emp29,3,49122,2025-02-04
69c90a06c97dfe51444595bb,s20617,INV6822,INV5664702660,P500,c92,emp29,3,114786,2025-02-04
69c90a06c97dfe51444595bc,s20618,INV6823,INV5699034609,P142,c64,emp23,1,11031,2025-09-28
69c90a06c97dfe51444595bd,s20619,INV6823,INV5699034609,P403,c64,emp23,4,18160,2025-09-28
69c90a06c97dfe51444595be,s20620,INV6823,INV5699034609,P404,c64,emp23,4,198900,2025-09-28
69c90a06c97dfe51444595bf,s20621,INV6823,INV5699034609,P419,c64,emp23,4,29036,2025-09-28
69c90a06c97dfe51444595c0,s20622,INV6824,INV8376371618,P434,c359,emp45,3,78402,2025-10-15
69c90a06c97dfe51444595c1,s20623,INV6824,INV8376371618,P394,c359,emp45,4,150376,2025-10-15
69c90a06c97dfe51444595c2,s20624,INV6824,INV8376371618,P89,c359,emp45,5,37740,2025-10-15
69c90a06c97dfe51444595c3,s20625,INV6824,INV8376371618,P294,c359,emp45,2,1492,2025-10-15
69c90a06c97dfe51444595c4,s20626,INV6824,INV8376371618,P358,c359,emp45,5,62630,2025-10-15
69c90a06c97dfe51444595c5,s20627,INV6825,INV1529147642,P131,c174,emp56,5,237170,2025-06-24
69c90a06c97dfe51444595c6,s20628,INV6825,INV1529147642,P449,c174,emp56,4,74724,2025-06-24
69c90a06c97dfe51444595c7,s20629,INV6826,INV2407884859,P66,c328,emp29,4,141816,2025-04-09
69c90a06c97dfe51444595c8,s20630,INV6826,INV2407884859,P124,c328,emp29,5,18195,2025-04-09
69c90a06c97dfe51444595c9,s20631,INV6826,INV2407884859,P333,c328,emp29,5,100415,2025-04-09
69c90a06c97dfe51444595ca,s20632,INV6827,INV6059185421,P97,c498,emp36,1,7307,2025-06-06
69c90a06c97dfe51444595cb,s20633,INV6827,INV6059185421,P466,c498,emp36,1,45919,2025-06-06
69c90a06c97dfe51444595cc,s20634,INV6827,INV6059185421,P62,c498,emp36,1,8758,2025-06-06
69c90a06c97dfe51444595cd,s20635,INV6827,INV6059185421,P415,c498,emp36,3,74409,2025-06-06
69c90a06c97dfe51444595ce,s20636,INV6828,INV7670830753,P74,c415,emp13,1,29399,2025-05-01
69c90a06c97dfe51444595cf,s20637,INV6828,INV7670830753,P214,c415,emp13,4,18928,2025-05-01
69c90a06c97dfe51444595d0,s20638,INV6828,INV7670830753,P495,c415,emp13,2,80754,2025-05-01
69c90a06c97dfe51444595d1,s20639,INV6828,INV7670830753,P322,c415,emp13,1,17728,2025-05-01
69c90a06c97dfe51444595d2,s20640,INV6828,INV7670830753,P416,c415,emp13,4,28112,2025-05-01
69c90a06c97dfe51444595d3,s20641,INV6829,INV2431212054,P402,c347,emp51,5,120970,2025-04-09
69c90a06c97dfe51444595d4,s20642,INV6829,INV2431212054,P197,c347,emp51,1,39710,2025-04-09
69c90a06c97dfe51444595d5,s20643,INV6829,INV2431212054,P51,c347,emp51,5,162905,2025-04-09
69c90a06c97dfe51444595d6,s20644,INV6829,INV2431212054,P67,c347,emp51,2,57198,2025-04-09
69c90a06c97dfe51444595d7,s20645,INV6829,INV2431212054,P189,c347,emp51,1,46800,2025-04-09
69c90a06c97dfe51444595d8,s20646,INV6830,INV3761144261,P26,c197,emp63,5,238290,2025-08-08
69c90a06c97dfe51444595d9,s20647,INV6830,INV3761144261,P330,c197,emp63,1,17025,2025-08-08
69c90a06c97dfe51444595da,s20648,INV6830,INV3761144261,P182,c197,emp63,1,27897,2025-08-08
69c90a06c97dfe51444595db,s20649,INV6830,INV3761144261,P101,c197,emp63,5,4185,2025-08-08
69c90a06c97dfe51444595dc,s20650,INV6830,INV3761144261,P251,c197,emp63,4,112800,2025-08-08
69c90a06c97dfe51444595dd,s20651,INV6831,INV6369776348,P455,c336,emp68,2,35064,2025-12-17
69c90a06c97dfe51444595de,s20652,INV6831,INV6369776348,P367,c336,emp68,4,109600,2025-12-17
69c90a06c97dfe51444595df,s20653,INV6831,INV6369776348,P255,c336,emp68,5,64950,2025-12-17
69c90a06c97dfe51444595e0,s20654,INV6832,INV6198875110,P225,c93,emp83,3,1212,2025-04-17
69c90a06c97dfe51444595e1,s20655,INV6832,INV6198875110,P47,c93,emp83,1,16132,2025-04-17
69c90a06c97dfe51444595e2,s20656,INV6832,INV6198875110,P419,c93,emp83,1,1122,2025-04-17
